CPMG train data
Estimated phase correction: -2.069873 rad
time in s	real part	imag part	abs value
3.544453	0.000141	-0.000357	0.000384
3.544503	0.000050	-0.000459	0.000462
3.544553	-0.000959	0.000010	0.000959
3.544603	0.000526	-0.000112	0.000537
3.544653	0.000873	-0.000403	0.000962
3.544703	-0.000161	-0.000353	0.000388
3.544753	0.000061	-0.000647	0.000650
3.544803	-0.000098	0.000000	0.000098
3.544853	-0.000034	-0.000312	0.000314
3.544903	0.000404	-0.000055	0.000407
3.544953	-0.000049	-0.000257	0.000261
3.545003	-0.000369	-0.000099	0.000382
3.545053	-0.000445	-0.000194	0.000486
3.545103	-0.000139	-0.000403	0.000426
3.545153	-0.000439	-0.000180	0.000475
3.545203	-0.000046	-0.000394	0.000397
3.545253	0.000058	0.000252	0.000259
3.545303	-0.000066	-0.000395	0.000400
3.545353	0.000481	0.000006	0.000481
3.545403	0.000073	-0.000624	0.000628
3.545453	0.000022	-0.000268	0.000269
3.545503	-0.000201	-0.000168	0.000262
3.545553	-0.000093	0.000051	0.000106
3.545603	-0.000037	-0.000612	0.000613
3.545653	0.000060	-0.000450	0.000454
3.545703	-0.000252	-0.000063	0.000259
3.545753	-0.000084	-0.000081	0.000116
3.545803	0.000306	-0.000770	0.000829
3.545853	-0.000409	0.000047	0.000412
3.545903	0.000296	-0.000563	0.000636
3.545953	-0.000018	-0.000333	0.000333
3.546003	-0.000143	-0.000821	0.000833
3.546053	0.000072	-0.000072	0.000102
3.546103	-0.000299	-0.000001	0.000299
3.546153	-0.000019	-0.000347	0.000348
3.546203	-0.000143	-0.000234	0.000274
3.546253	-0.000058	-0.000604	0.000607
3.546303	0.000198	-0.000019	0.000199
3.546353	-0.000417	0.000082	0.000425
3.546403	-0.000126	-0.000318	0.000342
3.546453	-0.000065	-0.000084	0.000106
3.546503	-0.000103	-0.000112	0.000152
3.546553	0.000135	-0.000012	0.000135
3.546603	-0.000129	-0.000011	0.000129
3.546653	-0.000120	-0.000389	0.000407
3.546703	0.000194	-0.000430	0.000472
3.546753	-0.000547	-0.000470	0.000721
3.546803	0.000182	0.000412	0.000450
3.546853	-0.000325	-0.000279	0.000428
3.546903	-0.000488	-0.000131	0.000505
3.546953	0.000231	-0.000354	0.000422
3.547003	-0.000013	-0.000121	0.000122
3.547053	0.000093	-0.000181	0.000203
3.547103	0.000509	0.000122	0.000523
3.547153	-0.000183	-0.000098	0.000208
3.547203	-0.000287	-0.000091	0.000301
3.547253	-0.000360	-0.000490	0.000608
3.547303	-0.000448	-0.000429	0.000620
3.547353	-0.000177	-0.000089	0.000198
3.547403	-0.000610	0.000661	0.000900
3.547453	-0.000042	-0.000103	0.000112
3.547503	-0.000377	-0.000468	0.000601
3.547553	0.000562	-0.000384	0.000681
3.547603	-0.000078	-0.000804	0.000807
3.547653	-0.000092	-0.000126	0.000156
3.547703	-0.000246	-0.000106	0.000268
3.547753	0.000033	-0.000331	0.000333
3.547803	0.000103	-0.000273	0.000292
3.547853	0.000526	-0.000613	0.000808
3.547903	-0.000084	-0.000342	0.000352
3.547953	-0.000030	-0.000098	0.000102
3.548003	0.000585	-0.000552	0.000804
3.548053	-0.000295	0.000331	0.000443
3.548103	-0.000032	-0.000165	0.000168
3.548153	0.000388	-0.000572	0.000691
3.548203	-0.000393	-0.000330	0.000514
3.548253	-0.000273	-0.000018	0.000273
3.548303	0.000059	-0.000176	0.000185
3.548353	-0.000033	-0.000022	0.000039
3.548403	0.000156	-0.000177	0.000236
3.548453	-0.000095	0.000117	0.000150
3.548503	0.000134	-0.000359	0.000383
3.548553	0.000040	-0.000008	0.000041
3.548603	-0.000047	-0.000831	0.000833
3.548653	-0.000054	0.000196	0.000203
3.548703	-0.000099	-0.000270	0.000288
3.548753	-0.000311	-0.000477	0.000569
3.548803	-0.000345	-0.000494	0.000602
3.548853	0.000240	-0.000312	0.000393
3.548903	0.000259	-0.000382	0.000461
3.548953	0.000289	-0.000171	0.000336
3.549003	-0.000135	-0.000309	0.000337
3.549053	-0.000051	-0.000427	0.000430
3.549103	-0.000514	-0.000084	0.000521
3.549153	-0.000334	-0.000177	0.000378
3.549203	-0.000282	-0.000166	0.000328
3.549253	0.000379	0.000278	0.000470
3.549303	0.000123	-0.000089	0.000152
3.549353	-0.000107	-0.000587	0.000596
3.549403	-0.000051	-0.000170	0.000178
3.549453	-0.000427	-0.000674	0.000798
3.549503	0.000086	-0.000908	0.000912
3.549553	-0.000003	-0.000389	0.000389
3.549603	0.000092	-0.000113	0.000146
3.549653	0.000003	-0.000741	0.000741
3.549703	0.000093	-0.000296	0.000311
3.549753	0.000002	-0.000156	0.000156
3.549803	0.000050	-0.000154	0.000162
3.549853	-0.000309	-0.000337	0.000457
3.549903	0.000006	-0.000192	0.000192
3.549953	0.000054	-0.000191	0.000198
3.550003	-0.000288	-0.000320	0.000431
3.550053	-0.000007	-0.000025	0.000026
3.550103	-0.000090	-0.000119	0.000149
3.550153	0.000304	-0.000117	0.000326
3.550203	-0.000404	-0.000612	0.000733
3.550253	-0.000629	-0.000167	0.000651
3.550303	0.000412	0.000411	0.000582
3.550353	-0.000002	-0.000167	0.000167
3.550403	0.000405	-0.000668	0.000781
3.550453	-0.000438	-0.000618	0.000758
3.550503	0.000249	0.000073	0.000259
3.550553	0.000381	-0.000277	0.000471
3.550603	0.000380	-0.000173	0.000417
3.550653	0.000221	0.000054	0.000228
3.550703	0.000056	-0.000490	0.000493
3.550753	0.000187	-0.000255	0.000316
3.550803	0.000024	-0.000778	0.000778
3.550853	0.000450	-0.000578	0.000733
3.550903	-0.000337	-0.000053	0.000341
3.550953	-0.000236	-0.000210	0.000316
3.551003	-0.000433	-0.000626	0.000761
3.551053	-0.000325	-0.000645	0.000722
3.551103	-0.000327	-0.000483	0.000584
3.551153	-0.000487	0.000011	0.000487
3.551203	0.000274	-0.000431	0.000511
3.551253	-0.000180	-0.000464	0.000498
3.551303	0.000078	-0.000537	0.000542
3.551353	0.000042	-0.000506	0.000507
3.551403	0.000316	-0.000213	0.000381
3.551453	0.000091	-0.000238	0.000255
3.551503	-0.000096	-0.000229	0.000248
3.551553	-0.000343	-0.000398	0.000526
3.551603	0.000225	-0.000002	0.000225
3.551653	0.000416	0.000092	0.000426
3.551703	-0.000362	-0.000667	0.000759
3.551753	-0.000118	-0.000344	0.000364
3.551803	0.000118	-0.000036	0.000123
3.551853	0.000029	0.000113	0.000117
3.551903	0.000051	-0.000250	0.000255
3.551953	-0.000264	0.000132	0.000295
3.552003	0.000038	-0.000572	0.000573
3.552053	0.000364	-0.000583	0.000688
3.552103	0.000233	-0.000361	0.000430
3.552153	-0.000339	-0.000330	0.000473
3.552203	-0.000504	-0.000574	0.000763
3.552253	-0.000094	-0.000126	0.000158
3.552303	-0.000175	-0.000439	0.000473
3.552353	-0.000386	-0.000055	0.000390
3.552403	0.000166	0.000413	0.000445
3.552453	0.000144	-0.000279	0.000314
3.552503	-0.000250	-0.000236	0.000344
3.552553	-0.000376	-0.000420	0.000564
3.552603	0.000277	-0.000599	0.000660
3.552653	0.000299	-0.000507	0.000589
3.552703	0.000672	0.000011	0.000672
3.552753	0.000067	-0.000436	0.000441
3.552803	0.000118	-0.000109	0.000161
3.552853	-0.000239	-0.000322	0.000401
3.552903	0.000072	0.000347	0.000354
3.552953	0.000002	-0.000008	0.000008
3.553003	-0.000224	-0.000337	0.000405
3.553053	-0.000105	-0.000386	0.000400
3.553103	-0.000328	0.000182	0.000375
3.553153	0.000239	-0.000406	0.000471
3.553203	-0.000339	-0.000521	0.000621
3.553253	-0.000447	-0.000473	0.000651
3.553303	-0.000270	-0.000148	0.000308
3.553353	0.000412	0.000059	0.000416
3.553403	0.000178	-0.000454	0.000488
3.553453	-0.000421	-0.000490	0.000646
3.553503	-0.000216	-0.000301	0.000370
3.553553	-0.000416	-0.000059	0.000420
3.553603	0.000193	0.000175	0.000261
3.553653	0.000136	-0.000499	0.000517
3.553703	0.000501	-0.000190	0.000536
3.553753	0.000255	0.000121	0.000283
3.553803	-0.000448	0.000495	0.000668
3.553853	-0.000026	-0.000309	0.000310
3.553903	-0.000264	-0.000490	0.000557
3.553953	0.000050	-0.000369	0.000373
3.554003	-0.000131	0.000035	0.000135
3.554053	0.000274	-0.000033	0.000276
3.554103	0.000035	-0.000101	0.000107
3.554153	-0.000116	-0.000352	0.000371
3.554203	0.000151	-0.000054	0.000161
3.554253	0.000082	-0.000409	0.000417
3.554303	-0.000127	-0.000284	0.000311
3.554353	-0.000045	-0.000077	0.000090
3.554403	0.000017	-0.000104	0.000105
3.554453	-0.000023	-0.000410	0.000411
3.554503	-0.000087	-0.000491	0.000499
3.554553	-0.000368	0.000242	0.000440
3.554603	0.000063	0.000016	0.000065
3.554653	-0.000218	0.000114	0.000246
3.554703	0.000202	-0.000235	0.000310
3.554753	-0.000002	0.000113	0.000113
3.554803	0.000577	-0.000490	0.000757
3.554853	-0.000494	0.000104	0.000504
3.554903	0.000011	0.000195	0.000195
3.554953	0.000666	-0.000499	0.000833
3.555003	-0.000317	0.000018	0.000318
3.555053	-0.000283	-0.000155	0.000322
3.555103	-0.000264	-0.000170	0.000314
3.555153	0.000290	-0.000036	0.000292
3.555203	-0.000115	-0.001031	0.001037
3.555253	0.000195	-0.000333	0.000386
3.555303	-0.000045	0.000049	0.000067
3.555353	0.000283	-0.000280	0.000398
3.555403	0.000252	-0.000725	0.000768
3.555453	-0.000113	-0.000133	0.000175
3.555503	-0.000171	-0.000388	0.000424
3.555553	-0.000076	-0.000212	0.000225
3.555603	0.000015	-0.000436	0.000436
3.555653	-0.000330	-0.000038	0.000332
3.555703	0.000082	-0.000062	0.000103
3.555753	0.000162	-0.000133	0.000210
3.555803	0.000098	-0.000332	0.000347
3.555853	-0.000141	-0.000292	0.000324
3.555903	0.000074	-0.000371	0.000378
3.555953	0.000238	0.000268	0.000358
3.556003	-0.000348	-0.000518	0.000624
3.556053	0.000075	-0.000419	0.000426
3.556103	-0.000013	-0.000709	0.000709
3.556153	0.000142	-0.000185	0.000233
3.556203	-0.000176	-0.000350	0.000392
3.556253	0.000444	0.000301	0.000536
3.556303	0.000202	-0.000405	0.000453
3.556353	-0.000272	-0.000157	0.000314
3.556403	0.000178	0.000443	0.000477
3.556453	0.000085	-0.000222	0.000238
3.556503	-0.000104	-0.000693	0.000701
3.556553	0.000217	-0.000690	0.000724
3.556603	0.000032	-0.000122	0.000126
3.556653	0.000100	-0.000596	0.000604
3.556703	0.000140	-0.000251	0.000287
3.556753	-0.000229	-0.000662	0.000700
3.556803	-0.000063	-0.000295	0.000302
3.556853	-0.000084	0.000155	0.000176
3.556903	-0.000124	-0.000370	0.000390
3.556953	-0.000215	-0.000388	0.000444
3.557003	-0.000008	-0.000467	0.000467
3.557053	-0.000289	-0.000154	0.000328
3.557103	0.000066	-0.000211	0.000221
3.557153	-0.000320	-0.000340	0.000467
3.557203	-0.000118	-0.000052	0.000129
3.557253	0.000022	-0.000167	0.000169
3.557303	0.000129	-0.000155	0.000201
3.557353	-0.000066	-0.000343	0.000349
3.557403	-0.000084	-0.000647	0.000653
3.557453	0.000212	-0.000631	0.000666
3.557503	-0.000019	0.000110	0.000112
3.557553	0.000631	0.000058	0.000634
3.557603	0.000171	-0.001007	0.001022
3.557653	-0.000096	0.000073	0.000121
3.557703	-0.000138	-0.000201	0.000244
3.557753	0.000369	-0.000560	0.000671
3.557803	-0.000176	-0.000621	0.000646
3.557853	-0.000307	-0.000306	0.000434
3.557903	-0.000340	-0.000199	0.000394
3.557953	0.000376	-0.000879	0.000956
3.558003	0.000279	-0.000596	0.000659
3.558053	0.000100	-0.000458	0.000469
3.558103	0.000221	-0.000209	0.000304
3.558153	0.000255	-0.000049	0.000260
3.558203	0.000036	-0.000006	0.000036
3.558253	0.000049	-0.000246	0.000251
3.558303	-0.000339	0.000071	0.000347
3.558353	-0.000406	-0.000300	0.000505
3.558403	-0.000030	-0.000144	0.000147
3.558453	-0.000261	-0.000146	0.000299
3.558503	0.000322	-0.000586	0.000669
3.558553	0.000141	0.000340	0.000368
3.558603	-0.000047	-0.000254	0.000258
3.558653	-0.000353	-0.000354	0.000500
3.558703	-0.000331	-0.000482	0.000585
3.558753	-0.000211	-0.000020	0.000212
3.558803	-0.000310	0.000063	0.000316
3.558853	0.000481	-0.000337	0.000587
3.558903	-0.000322	0.000078	0.000331
3.558953	-0.000039	0.000004	0.000039
3.559003	0.000309	-0.000351	0.000468
3.559053	-0.000202	-0.000438	0.000483
3.559103	-0.000377	-0.000596	0.000705
3.559153	0.000219	0.000099	0.000240
3.559203	-0.000022	-0.000409	0.000410
3.559253	-0.000015	-0.000464	0.000464
3.559303	0.000120	-0.000469	0.000484
3.559353	-0.000079	-0.000508	0.000514
3.559403	0.000112	-0.000440	0.000454
3.559453	-0.000431	-0.000483	0.000648
3.559503	0.000128	0.000307	0.000332
3.559553	-0.000045	-0.000214	0.000219
3.559603	-0.000203	-0.000148	0.000251
3.559653	0.000141	0.000104	0.000176
3.559703	-0.000246	-0.000479	0.000539
3.559753	0.000374	-0.000347	0.000510
3.559803	0.000138	-0.000217	0.000257
3.559853	-0.000265	0.000451	0.000524
3.559903	-0.000102	0.000256	0.000275
3.559953	0.000310	-0.000423	0.000524
3.560003	-0.000337	-0.000822	0.000888
3.560053	-0.000256	-0.000045	0.000260
3.560103	0.000207	0.000103	0.000232
3.560153	-0.000254	-0.000358	0.000439
3.560203	0.000559	0.000094	0.000566
3.560253	0.000253	-0.000612	0.000663
3.560303	-0.000078	-0.000068	0.000104
3.560353	0.000229	-0.000526	0.000573
3.560403	0.000322	-0.000474	0.000574
3.560453	0.000048	-0.000281	0.000285
3.560503	-0.000061	-0.000218	0.000227
3.560553	-0.000330	-0.000339	0.000473
3.560603	-0.000072	-0.000444	0.000450
3.560653	0.000127	-0.000659	0.000671
3.560703	-0.000370	-0.000470	0.000598
3.560753	-0.000203	-0.000501	0.000540
3.560803	0.000131	-0.000054	0.000142
3.560853	-0.000304	-0.000492	0.000578
3.560903	-0.000338	0.000057	0.000343
3.560953	-0.000026	-0.000290	0.000291
3.561003	0.000543	-0.000176	0.000571
3.561053	0.000933	-0.000560	0.001088
3.561103	0.000076	-0.000328	0.000337
3.561153	-0.000297	-0.000041	0.000300
3.561203	0.000289	0.000075	0.000299
3.561253	-0.000040	-0.000130	0.000136
3.561303	-0.000556	-0.000461	0.000723
3.561353	-0.000002	-0.000464	0.000464
3.561403	-0.000074	0.000044	0.000086
3.561453	0.000343	-0.000217	0.000406
3.561503	-0.000504	-0.000480	0.000696
3.561553	-0.000480	-0.000025	0.000481
3.561603	-0.000207	-0.000072	0.000219
3.561653	0.000223	-0.000705	0.000740
3.561703	-0.000425	-0.000067	0.000430
3.561753	0.000171	-0.000238	0.000293
3.561803	-0.000273	-0.000541	0.000606
3.561853	0.000428	-0.000218	0.000480
3.561903	-0.000329	-0.000537	0.000630
3.561953	-0.000088	-0.000521	0.000528
3.562003	-0.000087	-0.000313	0.000325
3.562053	0.000039	0.000076	0.000085
3.562103	-0.000053	-0.000222	0.000228
3.562153	-0.000189	-0.000260	0.000322
3.562203	-0.000407	-0.000084	0.000416
3.562253	0.000039	-0.000449	0.000450
3.562303	0.000118	-0.000109	0.000161
3.562353	0.000326	-0.000424	0.000534
3.562403	0.000074	-0.000219	0.000231
3.562453	-0.000455	-0.000273	0.000531
3.562503	0.000404	-0.000362	0.000542
3.562553	-0.000121	-0.000178	0.000216
3.562603	-0.000115	-0.000394	0.000411
3.562653	-0.000180	-0.000372	0.000413
3.562703	-0.000284	-0.000474	0.000553
3.562753	0.000039	-0.000605	0.000607
3.562803	-0.000320	-0.000641	0.000717
3.562853	-0.000285	0.000205	0.000351
3.562903	-0.000465	-0.000089	0.000473
3.562953	-0.000058	-0.000579	0.000582
3.563003	0.000040	-0.000089	0.000097
3.563053	-0.000403	-0.000239	0.000469
3.563103	-0.000108	-0.000003	0.000108
3.563153	-0.000611	0.000264	0.000666
3.563203	-0.000424	-0.000132	0.000444
3.563253	-0.000257	-0.000350	0.000434
3.563303	-0.000099	-0.000303	0.000319
3.563353	-0.000166	-0.000308	0.000350
3.563403	0.000230	0.000255	0.000343
3.563453	0.000149	-0.000689	0.000705
3.563503	-0.000059	-0.000706	0.000708
3.563553	0.000193	-0.000150	0.000244
3.563603	0.000052	-0.000185	0.000192
3.563653	0.000301	-0.000307	0.000430
3.563703	0.000063	-0.000332	0.000338
3.563753	-0.000195	-0.000053	0.000202
3.563803	0.000265	-0.000780	0.000823
3.563853	-0.000452	-0.000150	0.000476
3.563903	0.000126	-0.000076	0.000148
3.563953	-0.000187	-0.000667	0.000692
3.564003	-0.000242	-0.000031	0.000244
3.564053	0.000239	-0.000572	0.000620
3.564103	0.000197	-0.000457	0.000498
3.564153	0.000223	-0.000364	0.000427
3.564203	-0.000000	-0.000604	0.000604
3.564253	0.000161	-0.000503	0.000528
3.564303	-0.000130	-0.000209	0.000246
3.564353	-0.000087	-0.000172	0.000193
3.564403	-0.000435	0.000104	0.000448
3.564453	-0.000085	0.000053	0.000101
3.564503	0.000019	-0.000229	0.000230
3.564553	0.000233	0.000191	0.000301
3.564603	0.000377	-0.000129	0.000398
3.564653	-0.000453	0.000138	0.000474
3.564703	-0.000010	-0.000370	0.000371
3.564753	0.000061	-0.000487	0.000491
3.564803	-0.000518	-0.000674	0.000850
3.564853	-0.000273	-0.000749	0.000797
3.564903	-0.000104	-0.000181	0.000209
3.564953	0.000200	-0.000544	0.000579
3.565003	0.000273	-0.000282	0.000392
3.565053	-0.000217	-0.000042	0.000221
3.565103	-0.000033	-0.000135	0.000139
3.565153	-0.000163	-0.000421	0.000452
3.565203	-0.000143	-0.000578	0.000596
3.565253	0.000241	0.000210	0.000320
3.565303	-0.000064	-0.000362	0.000367
3.565353	-0.000221	-0.000453	0.000503
3.565403	-0.000106	-0.000052	0.000118
3.565453	0.000133	-0.000212	0.000250
3.565503	0.000359	-0.000129	0.000382
3.565553	-0.000356	0.000209	0.000413
3.565603	0.000049	-0.000017	0.000052
3.565653	0.000095	-0.000159	0.000185
3.565703	-0.000179	-0.000432	0.000467
3.565753	-0.000232	-0.000431	0.000490
3.565803	-0.000283	0.000196	0.000344
3.565853	0.000168	-0.000324	0.000365
3.565903	0.000454	-0.000246	0.000516
3.565953	-0.000149	-0.000128	0.000197
3.566003	0.000268	-0.000300	0.000402
3.566053	0.000413	-0.000122	0.000430
3.566103	-0.000622	-0.000552	0.000831
3.566153	0.000213	-0.000098	0.000234
3.566203	-0.000000	-0.000095	0.000095
3.566253	-0.000013	-0.000329	0.000329
3.566303	-0.000161	-0.000250	0.000297
3.566353	0.000150	-0.000357	0.000388
3.566403	-0.000428	-0.000055	0.000431
3.566453	0.000205	-0.000154	0.000257
3.566503	-0.000436	0.000108	0.000450
3.566553	0.000248	-0.000155	0.000293
3.566603	0.000036	0.000011	0.000038
3.566653	-0.000483	-0.000404	0.000630
3.566703	0.000440	-0.000299	0.000532
3.566753	-0.000248	-0.000094	0.000265
3.566803	-0.000567	-0.000032	0.000568
3.566853	-0.000271	-0.000251	0.000370
3.566903	-0.000500	-0.000455	0.000676
3.566953	0.000459	0.000149	0.000483
3.567003	-0.000204	-0.000307	0.000369
3.567053	0.000032	-0.000208	0.000211
3.567103	0.000137	-0.000200	0.000242
3.567153	0.000411	-0.000401	0.000574
3.567203	0.000123	-0.000449	0.000465
3.567253	-0.000427	-0.000112	0.000442
3.567303	0.000440	-0.000479	0.000650
3.567353	0.000049	0.000408	0.000411
3.567403	-0.000284	-0.000328	0.000434
3.567453	0.000017	-0.000202	0.000202
3.567503	-0.000230	-0.000252	0.000341
3.567553	-0.000223	-0.000009	0.000223
3.567603	-0.000179	-0.000050	0.000185
3.567653	-0.000169	-0.000366	0.000403
3.567703	0.000261	-0.000531	0.000592
3.567753	0.000071	-0.000191	0.000203
3.567803	0.000114	0.000209	0.000239
3.567853	0.000114	-0.000295	0.000316
3.567903	-0.000222	-0.000587	0.000628
3.567953	-0.000068	-0.000276	0.000284
3.568003	-0.000164	-0.000163	0.000231
3.568053	0.000044	-0.000715	0.000716
3.568103	0.000365	-0.000565	0.000673
3.568153	0.000088	-0.000085	0.000122
3.568203	0.000299	-0.000046	0.000302
3.568253	0.000064	-0.000436	0.000441
3.568303	-0.000041	-0.001034	0.001035
3.568353	-0.000230	-0.000558	0.000604
3.568403	0.000125	-0.000238	0.000269
3.568453	0.000489	-0.000613	0.000784
3.568503	-0.000334	-0.000341	0.000477
3.568553	-0.000628	0.000177	0.000652
3.568603	-0.000124	-0.000185	0.000223
3.568653	-0.000161	-0.000681	0.000700
3.568703	-0.000709	-0.000768	0.001045
3.568753	0.000084	-0.000350	0.000360
3.568803	-0.000518	-0.000326	0.000612
3.568853	-0.000194	-0.000066	0.000204
3.568903	0.000239	-0.000139	0.000277
3.568953	0.000031	-0.000347	0.000349
3.569003	-0.000014	-0.000190	0.000190
3.569053	0.000345	-0.000100	0.000359
3.569103	0.000208	0.000076	0.000221
3.569153	-0.000262	-0.000207	0.000334
3.569203	-0.000299	-0.000213	0.000367
3.569253	-0.000075	0.000342	0.000350
3.569303	-0.000214	-0.000254	0.000332
3.569353	-0.000318	-0.000264	0.000413
3.569403	-0.000053	-0.000100	0.000113
3.569453	0.000226	-0.000066	0.000236
3.569503	0.000171	-0.000221	0.000279
3.569553	0.000527	-0.000607	0.000804
3.569603	-0.000069	-0.000163	0.000177
3.569653	-0.000081	-0.000392	0.000400
3.569703	-0.000013	0.000156	0.000157
3.569753	-0.000221	0.000176	0.000283
3.569803	-0.000038	-0.000307	0.000309
3.569853	-0.000164	-0.000515	0.000541
3.569903	-0.000247	-0.000180	0.000305
3.569953	0.000068	0.000123	0.000141
3.570003	-0.000339	-0.000192	0.000389
3.570053	0.000144	-0.000304	0.000337
3.570103	-0.000769	-0.000128	0.000779
3.570153	0.000429	-0.000004	0.000429
3.570203	-0.000153	-0.000384	0.000413
3.570253	-0.000016	-0.000380	0.000380
3.570303	-0.000074	-0.000128	0.000148
3.570353	-0.000216	-0.000285	0.000358
3.570403	0.000056	0.000078	0.000097
3.570453	0.000123	0.000389	0.000408
3.570503	-0.000251	-0.000133	0.000284
3.570553	-0.000571	-0.000031	0.000571
3.570603	-0.000127	-0.000615	0.000628
3.570653	-0.000162	-0.000744	0.000761
3.570703	-0.000074	0.000107	0.000130
3.570753	-0.000480	0.000502	0.000695
3.570803	0.000033	-0.000101	0.000106
3.570853	0.000314	-0.000298	0.000433
3.570903	-0.000715	-0.000378	0.000809
3.570953	0.000373	-0.000278	0.000465
3.571003	-0.000037	-0.000347	0.000349
3.571053	-0.000092	-0.000369	0.000380
3.571103	0.000040	-0.000557	0.000559
3.571153	-0.000331	-0.000333	0.000470
3.571203	-0.000008	0.000343	0.000343
3.571253	-0.000068	-0.000360	0.000367
3.571303	0.000019	-0.000336	0.000337
3.571353	-0.000315	-0.000084	0.000326
3.571403	-0.000120	-0.000355	0.000375
3.571453	-0.000509	0.000279	0.000580
3.571503	0.000310	-0.000012	0.000310
3.571553	0.000049	-0.000187	0.000193
3.571603	0.000206	-0.000117	0.000237
3.571653	-0.000366	0.000253	0.000445
3.571703	0.000386	-0.000630	0.000739
3.571753	0.000139	-0.000147	0.000203
3.571803	-0.000716	-0.000388	0.000814
3.571853	0.000083	-0.000301	0.000312
3.571903	0.000189	0.000277	0.000336
3.571953	0.000163	-0.000493	0.000520
3.572003	-0.000567	-0.000054	0.000569
3.572053	-0.000184	-0.000090	0.000205
3.572103	-0.000128	0.000096	0.000160
3.572153	-0.000417	-0.000005	0.000417
3.572203	0.000197	-0.000139	0.000241
3.572253	-0.000295	-0.000444	0.000533
3.572303	-0.000022	-0.000258	0.000259
3.572353	-0.000325	0.000009	0.000325
3.572403	0.000077	-0.000218	0.000231
3.572453	-0.000647	-0.000411	0.000766
3.572503	-0.000179	-0.000466	0.000499
3.572553	0.000091	-0.000220	0.000238
3.572603	-0.000099	-0.000516	0.000526
3.572653	0.000516	0.000347	0.000621
3.572703	-0.000303	-0.000159	0.000342
3.572753	-0.000072	0.000101	0.000124
3.572803	0.000122	-0.000537	0.000551
3.572853	0.000150	-0.000448	0.000472
3.572903	0.000287	-0.000224	0.000364
3.572953	-0.000002	-0.000554	0.000554
3.573003	0.000418	-0.000389	0.000571
3.573053	0.000357	-0.000246	0.000434
3.573103	-0.000418	-0.000620	0.000748
3.573153	0.000286	-0.000265	0.000390
3.573203	-0.000075	-0.000123	0.000144
3.573253	0.000122	-0.000292	0.000317
3.573303	-0.000114	-0.000177	0.000210
3.573353	-0.000009	-0.000104	0.000105
3.573403	0.000268	-0.000338	0.000431
3.573453	-0.000221	-0.000370	0.000431
3.573503	0.000044	-0.000404	0.000406
3.573553	0.000056	-0.000209	0.000216
3.573603	-0.000311	-0.000474	0.000567
3.573653	-0.000004	-0.000441	0.000441
3.573703	-0.000101	-0.000133	0.000167
3.573753	0.000340	-0.000234	0.000413
3.573803	0.000184	-0.000343	0.000389
3.573853	0.000147	0.000354	0.000383
3.573903	0.000002	-0.000078	0.000078
3.573953	-0.000008	-0.000453	0.000453
3.574003	0.000131	-0.000600	0.000614
3.574053	0.000135	-0.000361	0.000385
3.574103	0.000405	-0.000387	0.000560
3.574153	-0.000375	-0.000639	0.000741
3.574203	0.000417	0.000108	0.000431
3.574253	-0.000119	-0.000403	0.000420
3.574303	-0.000071	0.000171	0.000186
3.574353	-0.000239	-0.000270	0.000360
3.574403	-0.000161	-0.000499	0.000524
3.574453	0.000018	-0.000249	0.000250
3.574503	-0.000297	-0.000061	0.000303
3.574553	0.000035	-0.000370	0.000371
3.574603	0.000152	-0.000485	0.000508
3.574653	0.000196	-0.000589	0.000620
3.574703	-0.000520	-0.000036	0.000521
3.574753	0.000027	-0.000143	0.000145
3.574803	-0.000093	0.000009	0.000094
3.574853	-0.000374	-0.000482	0.000610
3.574903	-0.000061	-0.000315	0.000321
3.574953	0.000108	-0.000186	0.000215
3.575003	-0.000620	-0.000048	0.000622
3.575053	0.000827	-0.000195	0.000849
3.575103	0.000333	-0.000245	0.000414
3.575153	-0.000265	0.000028	0.000267
3.575203	0.000064	-0.000172	0.000184
3.575253	0.000357	-0.000114	0.000375
3.575303	-0.000594	0.000013	0.000594
3.575353	0.000386	-0.000018	0.000386
3.575403	-0.000358	0.000027	0.000359
3.575453	-0.000248	-0.000281	0.000375
3.575503	0.000066	-0.000449	0.000454
3.575553	-0.000201	-0.000193	0.000279
3.575603	0.000010	-0.000308	0.000308
3.575653	0.000641	-0.000768	0.001000
3.575703	-0.000201	-0.000345	0.000400
3.575753	-0.000487	0.000005	0.000488
3.575803	-0.000134	-0.000503	0.000520
3.575853	-0.000373	0.000002	0.000373
3.575903	-0.000501	-0.000198	0.000539
3.575953	-0.000025	-0.000067	0.000071
3.576003	-0.000233	0.000085	0.000248
3.576053	-0.000241	-0.000540	0.000591
3.576103	-0.000029	-0.000128	0.000131
3.576153	0.000291	0.000116	0.000314
3.576203	-0.000212	-0.000203	0.000293
3.576253	0.000154	-0.000069	0.000169
3.576303	0.000066	-0.000137	0.000152
3.576353	-0.000318	-0.000343	0.000467
3.576403	-0.000049	-0.000510	0.000512
3.576453	0.000106	-0.000358	0.000373
3.576503	0.000432	-0.000182	0.000469
3.576553	0.000038	-0.000584	0.000586
3.576603	-0.000244	-0.000314	0.000397
3.576653	0.000526	-0.000151	0.000547
3.576703	0.000310	0.000170	0.000354
3.576753	0.000236	-0.000273	0.000361
3.576803	-0.000213	-0.000569	0.000608
3.576853	-0.000373	-0.000203	0.000424
3.576903	-0.000222	0.000056	0.000229
3.576953	-0.000193	-0.000280	0.000340
3.577003	-0.000118	-0.000130	0.000176
